V x y Q
190 429.5 254.5 174
191 433.67 195.0 174
192 453.0 120.5 174
190 429.5 254.5 175
30 395.0 344.0 175
188 418.5 210.0 175
191 433.67 195.0 175
188 418.5 210.0 176
34 442.0 76.0 176
192 453.0 120.5 176
191 433.67 195.0 176
36 466.0 152.0 177
193 465.0 158.5 177
194 457.33 131.0 177
195 454.0 114.0 177
193 465.0 158.5 178
35 464.0 165.0 178
192 453.0 120.5 178
194 457.33 131.0 178
192 453.0 120.5 179
34 442.0 76.0 179
195 454.0 114.0 179
194 457.33 131.0 179
37 473.0 192.0 180
196 468.5 178.5 180
197 467.67 169.67 180
198 469.5 172.0 180
196 468.5 178.5 181
35 464.0 165.0 181
193 465.0 158.5 181
197 467.67 169.67 181
193 465.0 158.5 182
36 466.0 152.0 182
198 469.5 172.0 182
197 467.67 169.67 182
37 473.0 192.0 183
199 434.0 268.0 183
200 444.0 233.67 183
196 468.5 178.5 183
199 434.0 268.0 184
30 395.0 344.0 184
190 429.5 254.5 184
200 444.0 233.67 184
190 429.5 254.5 185
35 464.0 165.0 185
196 468.5 178.5 185
200 444.0 233.67 185
38 485.0 249.0 186
201 479.0 220.5 186
202 474.67 197.67 186
203 475.5 200.5 186
201 479.0 220.5 187
37 473.0 192.0 187
198 469.5 172.0 187
202 474.67 197.67 187
198 469.5 172.0 188
36 466.0 152.0 188
203 475.5 200.5 188
202 474.67 197.67 188
38 485.0 249.0 189
204 440.0 296.5 189
205 451.0 261.67 189
201 479.0 220.5 189
204 440.0 296.5 190
30 395.0 344.0 190
199 434.0 268.0 190
205 451.0 261.67 190
199 434.0 268.0 191
37 473.0 192.0 191
201 479.0 220.5 191
205 451.0 261.67 191
39 498.0 157.0 192
206 482.0 154.5 192
207 468.67 128.33 192
208 470.0 116.5 192
206 482.0 154.5 193
36 466.0 152.0 193
195 454.0 114.0 193
207 468.67 128.33 193
195 454.0 114.0 194
34 442.0 76.0 194
208 470.0 116.5 194
207 468.67 128.33 194
39 498.0 157.0 195
209 491.5 203.0 195
210 483.0 186.0 195
206 482.0 154.5 195
209 491.5 203.0 196
38 485.0 249.0 196
203 475.5 200.5 196
210 483.0 186.0 196
203 475.5 200.5 197
36 466.0 152.0 197
206 482.0 154.5 197
210 483.0 186.0 197
